subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_107	"	1	1	"after	"	2	"1017.jpg	"	48	1	2.037997	4.031638	2.037997	2
"MRI_faces_107	"	1	1	"after	"	2	"1127.jpg	"	56	1	6.031976	8.032405	6.031976	2
"MRI_faces_107	"	1	1	"after	"	2	"2118.jpg	"	22	0	11.032845	13.033181	11.032845	2
"MRI_faces_107	"	1	1	"after	"	2	"1173.jpg	"	58	1	15.033578	17.03394	15.033578	2
"MRI_faces_107	"	1	1	"after	"	2	"2153.jpg	"	7	0	20.034424	22.021597	20.034424	2
"MRI_faces_107	"	1	1	"after	"	2	"1226.jpg	"	50	1	24.02162	26.021652	24.02162	2
"MRI_faces_107	"	1	1	"after	"	2	"2149.jpg	"	40	0	27.021704	29.021718	27.021704	2
"MRI_faces_107	"	1	1	"after	"	2	"2212.jpg	"	11	0	31.0217	33.02173	31.0217	2
"MRI_faces_107	"	1	1	"after	"	2	"2015.jpg	"	8	0	35.021762	37.021838	35.021762	2
"MRI_faces_107	"	1	1	"after	"	2	"2181.jpg	"	9	0	41.021931	43.021899	41.021931	2
"MRI_faces_107	"	1	1	"after	"	2	"2248.jpg	"	13	0	44.02199	46.02231	44.02199	2
"MRI_faces_107	"	1	1	"after	"	2	"1216.jpg	"	46	1	47.022511	49.022851	47.022511	2
"MRI_faces_107	"	1	1	"after	"	2	"2041.jpg	"	14	0	52.023345	54.023667	52.023345	2
"MRI_faces_107	"	1	1	"after	"	2	"2125.jpg	"	10	0	60.024721	62.025162	60.024721	2
"MRI_faces_107	"	1	1	"after	"	2	"1073.jpg	"	21	1	63.025286	65.025585	63.025286	2
"MRI_faces_107	"	1	1	"after	"	2	"1204.jpg	"	43	1	66.025807	68.026157	66.025807	2
"MRI_faces_107	"	1	1	"after	"	2	"1192.jpg	"	55	1	69.026345	71.026668	69.026345	2
"MRI_faces_107	"	1	1	"after	"	2	"1145.jpg	"	49	1	72.026853	74.027142	72.026853	2
"MRI_faces_107	"	1	1	"after	"	2	"2112.jpg	"	4	0	75.027334	77.027751	75.027334	2
"MRI_faces_107	"	1	1	"after	"	2	"2039.jpg	"	6	0	79.028055	81.028424	79.028055	2
"MRI_faces_107	"	1	1	"after	"	2	"1150.jpg	"	51	1	82.028533	84.028978	82.028533	2
"MRI_faces_107	"	1	1	"after	"	2	"1114.jpg	"	17	1	85.029131	87.029413	85.029131	2
"MRI_faces_107	"	1	1	"after	"	2	"2229.jpg	"	3	0	90.029927	92.030315	90.029927	2
"MRI_faces_107	"	1	1	"after	"	2	"2045.jpg	"	15	0	95.030822	97.031216	95.030822	2
"MRI_faces_107	"	1	1	"after	"	2	"2164.jpg	"	47	0	102.032046	104.03235	102.032046	2
"MRI_faces_107	"	1	1	"after	"	2	"1191.jpg	"	44	1	105.032539	107.032907	105.032539	2
"MRI_faces_107	"	1	1	"after	"	2	"2010.jpg	"	5	0	108.033083	110.033477	108.033083	2
"MRI_faces_107	"	1	1	"after	"	2	"2024.jpg	"	12	0	111.033608	113.033989	111.033608	2
"MRI_faces_107	"	1	1	"after	"	2	"2094.jpg	"	20	0	116.03443	118.022902	116.03443	2
"MRI_faces_107	"	1	1	"after	"	2	"1183.jpg	"	45	1	119.022857	121.022962	119.022857	2
"MRI_faces_107	"	1	1	"after	"	2	"2194.jpg	"	52	0	122.022968	124.023004	122.022968	2
"MRI_faces_107	"	1	1	"after	"	2	"2128.jpg	"	18	0	125.022985	127.02301	125.022985	2
"MRI_faces_107	"	1	1	"after	"	2	"1146.jpg	"	57	1	130.023197	132.023446	130.023197	2
"MRI_faces_107	"	1	1	"after	"	2	"1052.jpg	"	53	1	135.023026	137.023062	135.023026	2
"MRI_faces_107	"	1	1	"after	"	2	"1262.jpg	"	16	1	139.023107	141.023141	139.023107	2
"MRI_faces_107	"	1	1	"after	"	2	"1027.jpg	"	19	1	145.023241	147.023231	145.023241	2
"MRI_faces_107	"	1	1	"after	"	2	"1246.jpg	"	54	1	148.023271	150.023648	148.023271	2
"MRI_faces_107	"	1	1	"after	"	2	"2043.jpg	"	42	0	152.023976	154.024339	152.023976	2
"MRI_faces_107	"	1	1	"after	"	2	"1013.jpg	"	41	1	157.024897	159.025198	157.024897	2
"MRI_faces_107	"	1	1	"after	"	2	"1210.jpg	"	39	1	161.025531	163.02592	161.025531	2
