subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_143	"	1	1	"before	"	1	"2248.jpg	"	47	0	2.023919	4.01784	2.023919	2
"MRI_faces_143	"	1	1	"before	"	1	"1246.jpg	"	51	1	6.018271	8.018634	6.018271	2
"MRI_faces_143	"	1	1	"before	"	1	"1210.jpg	"	46	1	11.019105	13.019491	11.019105	2
"MRI_faces_143	"	1	1	"before	"	1	"1262.jpg	"	48	1	15.019843	17.020154	15.019843	2
"MRI_faces_143	"	1	1	"before	"	1	"1173.jpg	"	44	1	20.020688	22.007484	20.020688	2
"MRI_faces_143	"	1	1	"before	"	1	"2094.jpg	"	11	0	24.021381	26.0217	24.021381	2
"MRI_faces_143	"	1	1	"before	"	1	"2153.jpg	"	20	0	27.007567	29.007629	27.007567	2
"MRI_faces_143	"	1	1	"before	"	1	"2118.jpg	"	13	0	31.007628	33.007641	31.007628	2
"MRI_faces_143	"	1	1	"before	"	1	"1226.jpg	"	53	1	35.007681	37.007647	35.007681	2
"MRI_faces_143	"	1	1	"before	"	1	"1202.jpg	"	8	1	41.007827	43.008099	41.007827	2
"MRI_faces_143	"	1	1	"before	"	1	"2110.jpg	"	56	0	44.008298	46.008531	44.008298	2
"MRI_faces_143	"	1	1	"before	"	1	"2112.jpg	"	9	0	47.008686	49.009088	47.008686	2
"MRI_faces_143	"	1	1	"before	"	1	"1255.jpg	"	19	1	52.009636	54.010043	52.009636	2
"MRI_faces_143	"	1	1	"before	"	1	"1035.jpg	"	3	1	60.011071	62.01138	60.011071	2
"MRI_faces_143	"	1	1	"before	"	1	"2063.jpg	"	18	0	63.011585	65.011921	63.011585	2
"MRI_faces_143	"	1	1	"before	"	1	"2010.jpg	"	5	0	66.012129	68.012482	66.012129	2
"MRI_faces_143	"	1	1	"before	"	1	"2089.jpg	"	22	0	69.012535	71.012905	69.012535	2
"MRI_faces_143	"	1	1	"before	"	1	"1191.jpg	"	6	1	72.013064	74.013434	72.013064	2
"MRI_faces_143	"	1	1	"before	"	1	"2164.jpg	"	50	0	75.013644	77.013973	75.013644	2
"MRI_faces_143	"	1	1	"before	"	1	"1080.jpg	"	58	1	79.014298	81.014665	79.014298	2
"MRI_faces_143	"	1	1	"before	"	1	"1192.jpg	"	52	1	82.014806	84.01524	82.014806	2
"MRI_faces_143	"	1	1	"before	"	1	"1146.jpg	"	43	1	85.01533	87.015698	85.01533	2
"MRI_faces_143	"	1	1	"before	"	1	"2015.jpg	"	15	0	90.016228	92.01657	90.016228	2
"MRI_faces_143	"	1	1	"before	"	1	"2006.jpg	"	4	0	95.017091	97.01746	95.017091	2
"MRI_faces_143	"	1	1	"before	"	1	"2043.jpg	"	21	0	102.018362	104.018633	102.018362	2
"MRI_faces_143	"	1	1	"before	"	1	"2125.jpg	"	12	0	105.018864	107.019205	105.018864	2
"MRI_faces_143	"	1	1	"before	"	1	"1127.jpg	"	49	1	108.019334	110.019749	108.019334	2
"MRI_faces_143	"	1	1	"before	"	1	"1204.jpg	"	54	1	111.019845	113.02021	111.019845	2
"MRI_faces_143	"	1	1	"before	"	1	"2155.jpg	"	55	0	116.020767	118.02115	116.020767	2
"MRI_faces_143	"	1	1	"before	"	1	"1027.jpg	"	14	1	119.008819	121.008827	119.008819	2
"MRI_faces_143	"	1	1	"before	"	1	"1031.jpg	"	7	1	122.0099	124.022151	122.0099	2
"MRI_faces_143	"	1	1	"before	"	1	"1017.jpg	"	16	1	125.008923	127.008908	125.008923	2
"MRI_faces_143	"	1	1	"before	"	1	"1013.jpg	"	42	1	130.010258	132.011268	130.010258	2
"MRI_faces_143	"	1	1	"before	"	1	"1050.jpg	"	17	1	135.008977	137.009021	135.008977	2
"MRI_faces_143	"	1	1	"before	"	1	"1150.jpg	"	40	1	139.008998	141.009109	139.008998	2
"MRI_faces_143	"	1	1	"before	"	1	"2058.jpg	"	57	0	145.00913	147.009511	145.00913	2
"MRI_faces_143	"	1	1	"before	"	1	"1052.jpg	"	45	1	148.009657	150.01092	148.009657	2
"MRI_faces_143	"	1	1	"before	"	1	"2181.jpg	"	41	0	152.010401	154.012746	152.010401	2
"MRI_faces_143	"	1	1	"before	"	1	"2218.jpg	"	39	0	157.01115	159.011589	157.01115	2
"MRI_faces_143	"	1	1	"before	"	1	"1073.jpg	"	10	1	161.011912	163.012301	161.011912	2
