subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_118	"	2	1	"after	"	1	"1080.jpg	"	3	1	2.150006	4.01666	2.150006	2
"MRI_faces_118	"	2	1	"after	"	1	"2155.jpg	"	49	0	6.016731	8.016655	6.016731	2
"MRI_faces_118	"	2	1	"after	"	1	"2006.jpg	"	8	0	11.016778	13.016727	11.016778	2
"MRI_faces_118	"	2	1	"after	"	1	"1019.jpg	"	20	1	15.01676	17.016856	15.01676	2
"MRI_faces_118	"	2	1	"after	"	1	"2212.jpg	"	12	0	20.016888	22.016892	20.016888	2
"MRI_faces_118	"	2	1	"after	"	1	"2153.jpg	"	13	0	24.016986	26.017004	24.016986	2
"MRI_faces_118	"	2	1	"after	"	1	"2110.jpg	"	51	0	27.017056	29.017055	27.017056	2
"MRI_faces_118	"	2	1	"after	"	1	"1027.jpg	"	44	1	31.017032	33.017019	31.017032	2
"MRI_faces_118	"	2	1	"after	"	1	"1204.jpg	"	42	1	35.017234	37.017548	35.017234	2
"MRI_faces_118	"	2	1	"after	"	1	"1073.jpg	"	21	1	41.018317	43.018631	41.018317	2
"MRI_faces_118	"	2	1	"after	"	1	"2240.jpg	"	5	0	44.019744	46.019532	44.019744	2
"MRI_faces_118	"	2	1	"after	"	1	"2043.jpg	"	18	0	47.019314	49.019693	47.019314	2
"MRI_faces_118	"	2	1	"after	"	1	"2181.jpg	"	16	0	52.020281	54.020686	52.020281	2
"MRI_faces_118	"	2	1	"after	"	1	"1150.jpg	"	58	1	60.021565	62.02201	60.021565	2
"MRI_faces_118	"	2	1	"after	"	1	"1017.jpg	"	9	1	63.017461	65.017447	63.017461	2
"MRI_faces_118	"	2	1	"after	"	1	"1216.jpg	"	46	1	66.017553	68.017553	66.017553	2
"MRI_faces_118	"	2	1	"after	"	1	"1262.jpg	"	6	1	69.017541	71.017616	69.017541	2
"MRI_faces_118	"	2	1	"after	"	1	"1013.jpg	"	50	1	72.017634	74.017686	72.017634	2
"MRI_faces_118	"	2	1	"after	"	1	"1052.jpg	"	40	1	75.017676	77.017595	75.017676	2
"MRI_faces_118	"	2	1	"after	"	1	"2024.jpg	"	57	0	79.017657	81.017682	79.017657	2
"MRI_faces_118	"	2	1	"after	"	1	"2164.jpg	"	53	0	82.017688	84.017738	82.017688	2
"MRI_faces_118	"	2	1	"after	"	1	"2063.jpg	"	19	0	85.017696	87.017723	85.017696	2
"MRI_faces_118	"	2	1	"after	"	1	"2125.jpg	"	43	0	90.0178	92.017851	90.0178	2
"MRI_faces_118	"	2	1	"after	"	1	"1031.jpg	"	7	1	95.017921	97.017964	95.017921	2
"MRI_faces_118	"	2	1	"after	"	1	"2194.jpg	"	39	0	102.018034	104.017994	102.018034	2
"MRI_faces_118	"	2	1	"after	"	1	"1183.jpg	"	45	1	105.017997	107.018121	105.017997	2
"MRI_faces_118	"	2	1	"after	"	1	"2010.jpg	"	10	0	108.018049	110.01812	108.018049	2
"MRI_faces_118	"	2	1	"after	"	1	"1202.jpg	"	22	1	111.01805	113.018055	111.01805	2
"MRI_faces_118	"	2	1	"after	"	1	"1146.jpg	"	56	1	116.018175	118.018203	116.018175	2
"MRI_faces_118	"	2	1	"after	"	1	"1114.jpg	"	52	1	119.018161	121.018179	119.018161	2
"MRI_faces_118	"	2	1	"after	"	1	"1246.jpg	"	55	1	122.018266	124.018286	122.018266	2
"MRI_faces_118	"	2	1	"after	"	1	"2118.jpg	"	15	0	125.018206	127.018298	125.018206	2
"MRI_faces_118	"	2	1	"after	"	1	"2058.jpg	"	48	0	130.018303	132.018384	130.018303	2
"MRI_faces_118	"	2	1	"after	"	1	"1050.jpg	"	54	1	135.018358	137.018436	135.018358	2
"MRI_faces_118	"	2	1	"after	"	1	"2209.jpg	"	4	0	139.018639	141.018957	139.018639	2
"MRI_faces_118	"	2	1	"after	"	1	"2015.jpg	"	11	0	145.019646	147.020087	145.019646	2
"MRI_faces_118	"	2	1	"after	"	1	"1130.jpg	"	47	1	148.020238	150.018596	148.020238	2
"MRI_faces_118	"	2	1	"after	"	1	"2039.jpg	"	41	0	152.018571	154.018618	152.018571	2
"MRI_faces_118	"	2	1	"after	"	1	"2229.jpg	"	14	0	157.018624	159.018684	157.018624	2
"MRI_faces_118	"	2	1	"after	"	1	"1226.jpg	"	17	1	161.018634	163.018718	161.018634	2
