subjectID	order	run	before_or_after	session	itemName	bidInd	isMale	onsettime	fixationTime	onset	duration
"MRI_faces_108	"	2	1	"before	"	1	"1114.jpg	"	17	1	2.155178	4.021932	2.155178	2
"MRI_faces_108	"	2	1	"before	"	1	"1027.jpg	"	11	1	8.021945	10.022019	8.021945	2
"MRI_faces_108	"	2	1	"before	"	1	"1226.jpg	"	21	1	11.021967	13.022077	11.021967	2
"MRI_faces_108	"	2	1	"before	"	1	"1216.jpg	"	43	1	15.022062	17.022102	15.022062	2
"MRI_faces_108	"	2	1	"before	"	1	"2164.jpg	"	39	0	19.022075	21.022129	19.022075	2
"MRI_faces_108	"	2	1	"before	"	1	"1246.jpg	"	45	1	27.022234	29.022322	27.022234	2
"MRI_faces_108	"	2	1	"before	"	1	"2058.jpg	"	53	0	30.022247	32.022466	30.022247	2
"MRI_faces_108	"	2	1	"before	"	1	"2153.jpg	"	10	0	35.023052	37.02344	35.023052	2
"MRI_faces_108	"	2	1	"before	"	1	"1007.jpg	"	16	1	38.025701	40.02655	38.025701	2
"MRI_faces_108	"	2	1	"before	"	1	"2181.jpg	"	4	0	44.025997	46.022485	44.025997	2
"MRI_faces_108	"	2	1	"before	"	1	"1173.jpg	"	46	1	49.022621	51.022564	49.022621	2
"MRI_faces_108	"	2	1	"before	"	1	"1146.jpg	"	50	1	52.026231	54.022618	52.026231	2
"MRI_faces_108	"	2	1	"before	"	1	"2094.jpg	"	12	0	56.026686	58.022666	56.026686	2
"MRI_faces_108	"	2	1	"before	"	1	"1019.jpg	"	9	1	60.022762	62.022783	60.022762	2
"MRI_faces_108	"	2	1	"before	"	1	"1202.jpg	"	42	1	65.02282	67.022822	65.02282	2
"MRI_faces_108	"	2	1	"before	"	1	"1017.jpg	"	18	1	70.022875	72.022925	70.022875	2
"MRI_faces_108	"	2	1	"before	"	1	"2229.jpg	"	13	0	75.022972	77.022992	75.022972	2
"MRI_faces_108	"	2	1	"before	"	1	"2155.jpg	"	47	0	79.022996	81.023056	79.022996	2
"MRI_faces_108	"	2	1	"before	"	1	"1130.jpg	"	40	1	83.023024	85.023026	83.023024	2
"MRI_faces_108	"	2	1	"before	"	1	"2024.jpg	"	20	0	87.023084	89.023111	87.023084	2
"MRI_faces_108	"	2	1	"before	"	1	"2053.jpg	"	51	0	90.023129	92.023171	90.023129	2
"MRI_faces_108	"	2	1	"before	"	1	"2039.jpg	"	19	0	94.023232	96.023234	94.023232	2
"MRI_faces_108	"	2	1	"before	"	1	"1060.jpg	"	41	1	97.023173	99.023229	97.023173	2
"MRI_faces_108	"	2	1	"before	"	1	"2043.jpg	"	48	0	100.02329	102.023306	100.02329	2
"MRI_faces_108	"	2	1	"before	"	1	"2125.jpg	"	8	0	103.023297	105.023376	103.023297	2
"MRI_faces_108	"	2	1	"before	"	1	"1031.jpg	"	22	1	107.023307	109.023474	107.023307	2
"MRI_faces_108	"	2	1	"before	"	1	"2212.jpg	"	6	0	112.02353	114.023397	112.02353	2
"MRI_faces_108	"	2	1	"before	"	1	"1073.jpg	"	15	1	115.023393	117.02352	115.023393	2
"MRI_faces_108	"	2	1	"before	"	1	"1035.jpg	"	55	1	118.023453	120.023582	118.023453	2
"MRI_faces_108	"	2	1	"before	"	1	"2128.jpg	"	44	0	123.023604	125.02356	123.023604	2
"MRI_faces_108	"	2	1	"before	"	1	"2110.jpg	"	57	0	126.023601	128.023628	126.023601	2
"MRI_faces_108	"	2	1	"before	"	1	"1080.jpg	"	58	1	129.023677	131.023679	129.023677	2
"MRI_faces_108	"	2	1	"before	"	1	"2006.jpg	"	3	0	134.023644	136.023981	134.023644	2
"MRI_faces_108	"	2	1	"before	"	1	"1013.jpg	"	7	1	139.023718	141.02375	139.023718	2
"MRI_faces_108	"	2	1	"before	"	1	"2149.jpg	"	54	0	142.027419	144.027927	142.027419	2
"MRI_faces_108	"	2	1	"before	"	1	"1183.jpg	"	52	1	145.023761	147.023832	145.023761	2
"MRI_faces_108	"	2	1	"before	"	1	"2118.jpg	"	14	0	148.027102	150.028114	148.027102	2
"MRI_faces_108	"	2	1	"before	"	1	"2063.jpg	"	5	0	151.023869	153.02386	151.023869	2
"MRI_faces_108	"	2	1	"before	"	1	"2194.jpg	"	49	0	158.023989	160.02394	158.023989	2
"MRI_faces_108	"	2	1	"before	"	1	"1052.jpg	"	56	1	161.011589	163.011944	161.011589	2
