1035.jpg	0	1	9.643862e-01	7	
2112.jpg	0	2	8.817824e-01	45	
2094.jpg	12	3	8.780683e-01	43	
2045.jpg	12	4	8.693697e-01	38	
1226.jpg	12	5	8.427001e-01	27	
2006.jpg	12	6	8.342140e-01	31	
2240.jpg	11	7	8.263602e-01	59	
2053.jpg	12	8	7.976762e-01	39	
1031.jpg	12	9	7.717593e-01	6	
2181.jpg	11	10	7.608253e-01	53	
2110.jpg	12	11	7.393201e-01	44	
2248.jpg	11	12	7.227017e-01	60	
2063.jpg	11	13	7.208797e-01	41	
2125.jpg	12	14	7.069993e-01	47	
1027.jpg	11	15	7.042895e-01	5	
2153.jpg	12	16	7.033687e-01	50	
2043.jpg	12	17	6.772190e-01	37	
2015.jpg	11	18	6.749647e-01	33	
1173.jpg	12	19	6.618821e-01	19	
2164.jpg	12	20	6.282525e-01	52	
1183.jpg	12	21	6.244904e-01	20	
2149.jpg	12	22	5.931117e-01	49	
1007.jpg	0	23	5.779810e-01	1	
2089.jpg	0	24	5.739540e-01	42	
1017.jpg	0	25	5.710890e-01	3	
1019.jpg	0	26	5.636312e-01	4	
2229.jpg	0	27	5.570405e-01	58	
1073.jpg	0	28	5.545791e-01	11	
2041.jpg	0	29	5.514408e-01	36	
1060.jpg	0	30	5.161045e-01	10	
2118.jpg	0	31	4.793616e-01	46	
1255.jpg	0	32	4.689831e-01	29	
1210.jpg	0	33	4.565883e-01	25	
2010.jpg	0	34	4.310153e-01	32	
1146.jpg	0	35	4.282094e-01	17	
1080.jpg	0	36	4.242926e-01	12	
1013.jpg	0	37	4.062988e-01	2	
1130.jpg	0	38	3.752137e-01	15	
2058.jpg	24	39	3.663505e-01	40	
1262.jpg	24	40	3.620311e-01	30	
2128.jpg	24	41	3.570933e-01	48	
1150.jpg	24	42	3.322777e-01	18	
1191.jpg	24	43	3.281242e-01	21	
2155.jpg	22	44	3.115939e-01	51	
1127.jpg	22	45	3.029913e-01	14	
2218.jpg	24	46	2.913965e-01	57	
2039.jpg	22	47	2.772828e-01	35	
1052.jpg	24	48	2.679737e-01	9	
1202.jpg	24	49	2.668770e-01	23	
2209.jpg	22	50	2.606407e-01	55	
1204.jpg	24	51	2.601081e-01	24	
2212.jpg	22	52	2.523841e-01	56	
1216.jpg	22	53	2.185547e-01	26	
2024.jpg	24	54	1.997015e-01	34	
1114.jpg	24	55	1.649231e-01	13	
1145.jpg	24	56	1.500896e-01	16	
2194.jpg	24	57	1.474612e-01	54	
1050.jpg	24	58	1.408145e-01	8	
1246.jpg	0	59	1.214134e-01	28	
1192.jpg	0	60	9.951299e-02	22	

