subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_119	 1	 1	 after	 1	 2112.jpg	 19	 0	 2.136662	 4.023042	
MRI_faces_119	 1	 1	 after	 1	 2128.jpg	 45	 0	 8.023726	 10.024176	
MRI_faces_119	 1	 1	 after	 1	 2053.jpg	 6	 0	 11.024324	 13.024718	
MRI_faces_119	 1	 1	 after	 1	 2125.jpg	 12	 0	 15.025105	 17.025504	
MRI_faces_119	 1	 1	 after	 1	 1191.jpg	 47	 1	 19.020320	 21.020351	
MRI_faces_119	 1	 1	 after	 1	 1150.jpg	 56	 1	 27.020373	 29.020429	
MRI_faces_119	 1	 1	 after	 1	 2041.jpg	 43	 0	 30.020431	 32.020442	
MRI_faces_119	 1	 1	 after	 1	 1216.jpg	 42	 1	 35.020478	 37.020527	
MRI_faces_119	 1	 1	 after	 1	 2229.jpg	 16	 0	 38.020624	 40.020617	
MRI_faces_119	 1	 1	 after	 1	 1246.jpg	 55	 1	 44.020636	 46.020667	
MRI_faces_119	 1	 1	 after	 1	 1050.jpg	 41	 1	 49.020665	 51.020749	
MRI_faces_119	 1	 1	 after	 1	 1019.jpg	 11	 1	 52.020800	 54.020744	
MRI_faces_119	 1	 1	 after	 1	 1080.jpg	 4	 1	 56.020758	 58.020906	
MRI_faces_119	 1	 1	 after	 1	 2212.jpg	 5	 0	 60.020794	 62.020908	
MRI_faces_119	 1	 1	 after	 1	 2248.jpg	 7	 0	 65.020927	 67.020911	
MRI_faces_119	 1	 1	 after	 1	 2218.jpg	 50	 0	 70.020983	 72.021058	
MRI_faces_119	 1	 1	 after	 1	 2194.jpg	 14	 0	 75.021055	 77.021081	
MRI_faces_119	 1	 1	 after	 1	 2015.jpg	 21	 0	 79.021088	 81.021102	
MRI_faces_119	 1	 1	 after	 1	 2155.jpg	 49	 0	 83.021090	 85.021235	
MRI_faces_119	 1	 1	 after	 1	 1146.jpg	 39	 1	 87.021178	 89.021350	
MRI_faces_119	 1	 1	 after	 1	 2110.jpg	 13	 0	 90.021475	 92.024899	
MRI_faces_119	 1	 1	 after	 1	 1052.jpg	 46	 1	 94.022227	 96.022528	
MRI_faces_119	 1	 1	 after	 1	 2089.jpg	 22	 0	 97.022631	 99.023008	
MRI_faces_119	 1	 1	 after	 1	 2164.jpg	 17	 0	 100.024853	 102.025404	
MRI_faces_119	 1	 1	 after	 1	 1127.jpg	 48	 1	 103.023795	 105.024080	
MRI_faces_119	 1	 1	 after	 1	 2240.jpg	 58	 0	 107.024477	 109.024768	
MRI_faces_119	 1	 1	 after	 1	 1226.jpg	 53	 1	 112.025263	 114.025701	
MRI_faces_119	 1	 1	 after	 1	 2181.jpg	 8	 0	 115.021609	 117.021609	
MRI_faces_119	 1	 1	 after	 1	 1173.jpg	 44	 1	 118.021637	 120.021590	
MRI_faces_119	 1	 1	 after	 1	 2043.jpg	 18	 0	 123.021714	 125.021675	
MRI_faces_119	 1	 1	 after	 1	 1192.jpg	 51	 1	 126.021736	 128.021738	
MRI_faces_119	 1	 1	 after	 1	 1145.jpg	 54	 1	 129.021701	 131.021764	
MRI_faces_119	 1	 1	 after	 1	 1035.jpg	 15	 1	 134.021799	 136.021813	
MRI_faces_119	 1	 1	 after	 1	 2063.jpg	 10	 0	 139.021845	 141.021904	
MRI_faces_119	 1	 1	 after	 1	 1017.jpg	 57	 1	 142.021986	 144.021944	
MRI_faces_119	 1	 1	 after	 1	 1210.jpg	 40	 1	 145.021942	 147.021942	
MRI_faces_119	 1	 1	 after	 1	 2153.jpg	 20	 0	 148.021980	 150.022030	
MRI_faces_119	 1	 1	 after	 1	 1073.jpg	 52	 1	 151.021988	 153.022060	
MRI_faces_119	 1	 1	 after	 1	 2118.jpg	 9	 0	 158.022127	 160.022161	
MRI_faces_119	 1	 1	 after	 1	 2094.jpg	 3	 0	 161.022120	 163.022100	
