subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_141	 1	 1	 after	 1	 2094.jpg	 7	 0	 2.145280	 4.018777	
MRI_faces_141	 1	 1	 after	 1	 1204.jpg	 54	 1	 8.019493	 10.019781	
MRI_faces_141	 1	 1	 after	 1	 1073.jpg	 12	 1	 11.019908	 13.020301	
MRI_faces_141	 1	 1	 after	 1	 1017.jpg	 4	 1	 15.020698	 17.020947	
MRI_faces_141	 1	 1	 after	 1	 2229.jpg	 6	 0	 19.021418	 21.021665	
MRI_faces_141	 1	 1	 after	 1	 1192.jpg	 39	 1	 27.022776	 29.023061	
MRI_faces_141	 1	 1	 after	 1	 1216.jpg	 42	 1	 30.023330	 32.023641	
MRI_faces_141	 1	 1	 after	 1	 2181.jpg	 14	 0	 35.024134	 37.024522	
MRI_faces_141	 1	 1	 after	 1	 1007.jpg	 9	 1	 38.024737	 40.025080	
MRI_faces_141	 1	 1	 after	 1	 2125.jpg	 3	 0	 44.012427	 46.012604	
MRI_faces_141	 1	 1	 after	 1	 2089.jpg	 17	 0	 49.012543	 51.012610	
MRI_faces_141	 1	 1	 after	 1	 2153.jpg	 41	 0	 52.012545	 54.012608	
MRI_faces_141	 1	 1	 after	 1	 2212.jpg	 19	 0	 56.012639	 58.012753	
MRI_faces_141	 1	 1	 after	 1	 1255.jpg	 20	 1	 60.012667	 62.012764	
MRI_faces_141	 1	 1	 after	 1	 2164.jpg	 47	 0	 65.012739	 67.013035	
MRI_faces_141	 1	 1	 after	 1	 2118.jpg	 8	 0	 70.013616	 72.013917	
MRI_faces_141	 1	 1	 after	 1	 1246.jpg	 56	 1	 75.014526	 77.014787	
MRI_faces_141	 1	 1	 after	 1	 1173.jpg	 55	 1	 79.015244	 81.015583	
MRI_faces_141	 1	 1	 after	 1	 1150.jpg	 58	 1	 83.015824	 85.016206	
MRI_faces_141	 1	 1	 after	 1	 1130.jpg	 44	 1	 87.016565	 89.017003	
MRI_faces_141	 1	 1	 after	 1	 2045.jpg	 45	 0	 90.017162	 92.017448	
MRI_faces_141	 1	 1	 after	 1	 2063.jpg	 15	 0	 94.017852	 96.018165	
MRI_faces_141	 1	 1	 after	 1	 1013.jpg	 11	 1	 97.018327	 99.018701	
MRI_faces_141	 1	 1	 after	 1	 2024.jpg	 40	 0	 100.018930	 102.019167	
MRI_faces_141	 1	 1	 after	 1	 1035.jpg	 13	 1	 103.019431	 105.019651	
MRI_faces_141	 1	 1	 after	 1	 2240.jpg	 18	 0	 107.020012	 109.020366	
MRI_faces_141	 1	 1	 after	 1	 2149.jpg	 53	 0	 112.021004	 114.021270	
MRI_faces_141	 1	 1	 after	 1	 2006.jpg	 49	 0	 115.021431	 117.021887	
MRI_faces_141	 1	 1	 after	 1	 2218.jpg	 46	 0	 118.022006	 120.022310	
MRI_faces_141	 1	 1	 after	 1	 1019.jpg	 21	 1	 123.022895	 125.023265	
MRI_faces_141	 1	 1	 after	 1	 1050.jpg	 22	 1	 126.023429	 128.023737	
MRI_faces_141	 1	 1	 after	 1	 1052.jpg	 57	 1	 129.023926	 131.024169	
MRI_faces_141	 1	 1	 after	 1	 1183.jpg	 51	 1	 134.024782	 136.025078	
MRI_faces_141	 1	 1	 after	 1	 2041.jpg	 16	 0	 139.013825	 141.013799	
MRI_faces_141	 1	 1	 after	 1	 2155.jpg	 50	 0	 142.026094	 144.013767	
MRI_faces_141	 1	 1	 after	 1	 1262.jpg	 5	 1	 145.013814	 147.013918	
MRI_faces_141	 1	 1	 after	 1	 2112.jpg	 52	 0	 148.013879	 150.013780	
MRI_faces_141	 1	 1	 after	 1	 1027.jpg	 43	 1	 151.013980	 153.013937	
MRI_faces_141	 1	 1	 after	 1	 2053.jpg	 10	 0	 158.014025	 160.014110	
MRI_faces_141	 1	 1	 after	 1	 2248.jpg	 48	 0	 161.014050	 163.014105	
