trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0436,MVI_0915_new.avi,none,none,TRUE
18,17.0369,MVI_0930_new.avi,none,none,TRUE
19,18.0418,MVI_0936_new.avi,none,none,TRUE
20,19.0417,MVI_0921_new.avi,none,none,TRUE
21,20.0419,MVI_0922_new.avi,none,none,TRUE
22,21.0417,MVI_0922_new.avi,0.38094,b,TRUE
23,22.0418,MVI_0919_new.avi,none,none,TRUE
24,23.0417,MVI_0935_new.avi,none,none,TRUE
25,24.0417,MVI_0920_new.avi,none,none,TRUE
26,25.0414,MVI_0934_new.avi,none,none,TRUE
27,26.0418,MVI_0934_new.avi,0.45918,b,TRUE
28,27.0419,MVI_0917_new.avi,none,none,TRUE
29,28.0417,MVI_0932_new.avi,none,none,TRUE
30,29.0417,MVI_0931_new.avi,none,none,TRUE
31,30.0417,MVI_0929_new.avi,none,none,TRUE
32,31.0418,MVI_0937_new.avi,none,none,TRUE
33,32.0492,Discs.avi,none,none,TRUE
34,33.0663,Coffee.avi,none,none,TRUE
35,34.0489,Tennis.avi,none,none,TRUE
36,35.0489,Water.avi,none,none,TRUE
37,36.0489,Water.avi,0.51833,b,TRUE
38,37.0489,Candle.avi,none,none,TRUE
39,38.0489,Flag.avi,none,none,TRUE
40,39.0489,StopWatch.avi,none,none,TRUE
41,40.0484,Tire.avi,none,none,TRUE
42,41.0489,Tire.avi,0.48624,b,TRUE
43,42.0489,Globe.avi,none,none,TRUE
44,43.0489,Opener.avi,none,none,TRUE
45,44.0489,Toilet.avi,none,none,TRUE
46,45.0489,Leaves.avi,none,none,TRUE
47,46.0489,Fan.avi,none,none,TRUE
48,47.0489,RecPlayer.avi,none,none,TRUE
49,48.0538,MVI_0919_new.avi,none,none,TRUE
50,49.0718,MVI_0921_new.avi,none,none,TRUE
51,50.0553,MVI_0930_new.avi,none,none,TRUE
52,51.0553,MVI_0929_new.avi,none,none,TRUE
53,52.0552,MVI_0932_new.avi,none,none,TRUE
54,53.0552,MVI_0932_new.avi,0.4188,b,TRUE
55,54.055,MVI_0915_new.avi,none,none,TRUE
56,55.0552,MVI_0936_new.avi,none,none,TRUE
57,56.0552,MVI_0936_new.avi,0.54806,b,TRUE
58,57.0552,MVI_0917_new.avi,none,none,TRUE
59,58.0553,MVI_0935_new.avi,none,none,TRUE
60,59.0552,MVI_0931_new.avi,none,none,TRUE
61,60.0552,MVI_0920_new.avi,none,none,TRUE
62,61.0553,MVI_0922_new.avi,none,none,TRUE
63,62.0553,MVI_0937_new.avi,none,none,TRUE
64,63.0552,MVI_0934_new.avi,none,none,TRUE
65,64.0602,StopWatch.avi,none,none,TRUE
66,65.0828,StopWatch.avi,0.39021,b,TRUE
67,66.0615,Water.avi,none,none,TRUE
68,67.0615,RecPlayer.avi,none,none,TRUE
69,68.0615,Tennis.avi,none,none,TRUE
70,69.0615,Tennis.avi,0.42218,b,TRUE
71,70.0614,Coffee.avi,none,none,TRUE
72,71.0615,Toilet.avi,none,none,TRUE
73,72.0616,Globe.avi,none,none,TRUE
74,73.0614,Candle.avi,none,none,TRUE
75,74.0615,Opener.avi,none,none,TRUE
76,75.0615,Flag.avi,none,none,TRUE
77,76.0615,Fan.avi,none,none,TRUE
78,77.0615,Discs.avi,none,none,TRUE
