trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
1,0.0042999,MVI_0929_new.avi,none,none,TRUE
2,1.012,MVI_0937_new.avi,none,none,TRUE
3,2.0028,MVI_0915_new.avi,none,none,TRUE
4,3.0019,MVI_0915_new.avi,0.4582,b,TRUE
5,4.0029,MVI_0935_new.avi,none,none,TRUE
6,5.0019,MVI_0931_new.avi,none,none,TRUE
7,6.0032,MVI_0930_new.avi,none,none,TRUE
8,7.0029,MVI_0930_new.avi,0.42088,b,TRUE
9,8.0029,MVI_0936_new.avi,none,none,TRUE
10,9.0028,MVI_0917_new.avi,none,none,TRUE
11,10.0028,MVI_0922_new.avi,none,none,TRUE
12,11.0029,MVI_0920_new.avi,none,none,TRUE
13,12.0028,MVI_0921_new.avi,none,none,TRUE
14,13.0027,MVI_0919_new.avi,none,none,TRUE
15,14.0026,MVI_0932_new.avi,none,none,TRUE
16,15.0024,MVI_0934_new.avi,none,none,TRUE
1,0.00156,Flag.avi,none,none,TRUE
2,1.0395,RecPlayer.avi,none,none,TRUE
3,2.0015,RecPlayer.avi,0.56055,b,TRUE
4,3.0015,Water.avi,none,none,TRUE
5,4.0015,Candle.avi,none,none,TRUE
6,5.0015,Discs.avi,none,none,TRUE
7,6.0015,Fan.avi,none,none,TRUE
8,7.001,StopWatch.avi,none,none,TRUE
9,8.0015,StopWatch.avi,0.44963,b,TRUE
10,9.0014,Coffee.avi,none,none,TRUE
11,10.0015,Tire.avi,none,none,TRUE
12,11.0012,Leaves.avi,none,none,TRUE
13,12.0015,Tennis.avi,none,none,TRUE
14,13.0015,Opener.avi,none,none,TRUE
15,14.0015,Toilet.avi,none,none,TRUE
16,15.0015,Globe.avi,none,none,TRUE
