subjectID	order	run	before_or_after	session(visit)	itemName	bidInd	isMale?	onsettime	fixationTime
MRI_faces_136	 2	 1	 before	 1	 1150.jpg	 52	 1	 2.152848	 4.029692	
MRI_faces_136	 2	 1	 before	 1	 1073.jpg	 15	 1	 7.030302	 9.030607	
MRI_faces_136	 2	 1	 before	 1	 2212.jpg	 9	 0	 10.030886	 12.019591	
MRI_faces_136	 2	 1	 before	 1	 1146.jpg	 20	 1	 16.019733	 18.019709	
MRI_faces_136	 2	 1	 before	 1	 2229.jpg	 11	 0	 19.019706	 21.019808	
MRI_faces_136	 2	 1	 before	 1	 2153.jpg	 19	 0	 22.019801	 24.019847	
MRI_faces_136	 2	 1	 before	 1	 1017.jpg	 58	 1	 27.019863	 29.019892	
MRI_faces_136	 2	 1	 before	 1	 2240.jpg	 55	 0	 30.019889	 32.019900	
MRI_faces_136	 2	 1	 before	 1	 2094.jpg	 48	 0	 33.019923	 35.019927	
MRI_faces_136	 2	 1	 before	 1	 2128.jpg	 17	 0	 37.019946	 39.020074	
MRI_faces_136	 2	 1	 before	 1	 1183.jpg	 21	 1	 40.020049	 42.020043	
MRI_faces_136	 2	 1	 before	 1	 1035.jpg	 6	 1	 45.020242	 47.020637	
MRI_faces_136	 2	 1	 before	 1	 2039.jpg	 16	 0	 52.021502	 54.024164	
MRI_faces_136	 2	 1	 before	 1	 2155.jpg	 57	 0	 56.023788	 58.023968	
MRI_faces_136	 2	 1	 before	 1	 1216.jpg	 18	 1	 59.022747	 61.022996	
MRI_faces_136	 2	 1	 before	 1	 1127.jpg	 49	 1	 62.023906	 64.024421	
MRI_faces_136	 2	 1	 before	 1	 1246.jpg	 41	 1	 65.023747	 67.024094	
MRI_faces_136	 2	 1	 before	 1	 2043.jpg	 8	 0	 68.024257	 70.024629	
MRI_faces_136	 2	 1	 before	 1	 1050.jpg	 47	 1	 72.025028	 74.025379	
MRI_faces_136	 2	 1	 before	 1	 1210.jpg	 40	 1	 77.025849	 79.026234	
MRI_faces_136	 2	 1	 before	 1	 1192.jpg	 43	 1	 81.026513	 83.026889	
MRI_faces_136	 2	 1	 before	 1	 2209.jpg	 10	 0	 86.027443	 88.027823	
MRI_faces_136	 2	 1	 before	 1	 2015.jpg	 4	 0	 92.028496	 94.028785	
MRI_faces_136	 2	 1	 before	 1	 1191.jpg	 5	 1	 97.029294	 99.029683	
MRI_faces_136	 2	 1	 before	 1	 2063.jpg	 13	 0	 101.030059	 103.030403	
MRI_faces_136	 2	 1	 before	 1	 2058.jpg	 42	 0	 104.030563	 106.030888	
MRI_faces_136	 2	 1	 before	 1	 2194.jpg	 50	 0	 107.031043	 109.021010	
MRI_faces_136	 2	 1	 before	 1	 2118.jpg	 3	 0	 115.021018	 117.021110	
MRI_faces_136	 2	 1	 before	 1	 2041.jpg	 45	 0	 119.021154	 121.021203	
MRI_faces_136	 2	 1	 before	 1	 2218.jpg	 39	 0	 122.021156	 124.021267	
MRI_faces_136	 2	 1	 before	 1	 2110.jpg	 56	 0	 127.021188	 129.021255	
MRI_faces_136	 2	 1	 before	 1	 1060.jpg	 53	 1	 130.021228	 132.021286	
MRI_faces_136	 2	 1	 before	 1	 1202.jpg	 14	 1	 134.021334	 136.021346	
MRI_faces_136	 2	 1	 before	 1	 2045.jpg	 54	 0	 137.021365	 139.021372	
MRI_faces_136	 2	 1	 before	 1	 2181.jpg	 12	 0	 142.021381	 144.021497	
MRI_faces_136	 2	 1	 before	 1	 1052.jpg	 22	 1	 145.021388	 147.021397	
MRI_faces_136	 2	 1	 before	 1	 2248.jpg	 7	 0	 150.021804	 152.025655	
MRI_faces_136	 2	 1	 before	 1	 2149.jpg	 51	 0	 154.024904	 156.025782	
MRI_faces_136	 2	 1	 before	 1	 2010.jpg	 46	 0	 157.023050	 159.023470	
MRI_faces_136	 2	 1	 before	 1	 1262.jpg	 44	 1	 161.023699	 163.024042	
