trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
1,0.004392,MVI_0915_new.avi,none,none,TRUE
2,1.0294,MVI_0917_new.avi,none,none,TRUE
3,2.032,MVI_0929_new.avi,none,none,TRUE
4,3.0022,MVI_0930_new.avi,none,none,TRUE
5,4.0021,MVI_0936_new.avi,none,none,TRUE
6,5.0022,MVI_0932_new.avi,none,none,TRUE
7,6.0028,MVI_0934_new.avi,none,none,TRUE
8,7.0029,MVI_0937_new.avi,none,none,TRUE
9,8.0029,MVI_0919_new.avi,none,none,TRUE
10,9.0062,MVI_0919_new.avi,0.66393,b,TRUE
11,10.0029,MVI_0922_new.avi,none,none,TRUE
12,11.0029,MVI_0921_new.avi,none,none,TRUE
13,12.0029,MVI_0921_new.avi,0.66159,b,TRUE
14,13.0029,MVI_0931_new.avi,none,none,TRUE
15,14.0029,MVI_0935_new.avi,none,none,TRUE
16,15.0029,MVI_0920_new.avi,none,none,TRUE
1,0.0016756,Candle.avi,none,none,TRUE
2,1.0349,Coffee.avi,none,none,TRUE
3,2.0012,StopWatch.avi,none,none,TRUE
4,3.0014,Tennis.avi,none,none,TRUE
5,4.0014,Leaves.avi,none,none,TRUE
6,5.0011,Toilet.avi,none,none,TRUE
7,6.0015,Toilet.avi,0.61608,b,TRUE
8,7.0014,Water.avi,none,none,TRUE
9,8.0004,Globe.avi,none,none,TRUE
10,9.0004,Globe.avi,0.68767,b,TRUE
11,10.0008,Opener.avi,none,none,TRUE
12,11.0014,Tire.avi,none,none,TRUE
13,12.0015,Flag.avi,none,none,TRUE
14,13.0015,RecPlayer.avi,none,none,TRUE
15,14.0013,Discs.avi,none,none,TRUE
16,15.0014,Fan.avi,none,none,TRUE
