trial,time,stimulus,RT,KeyPressed,Is correct
1,,Fixation,,,
2,,Fixation,,,
3,,Fixation,,,
4,,Fixation,,,
5,,Fixation,,,
6,,Fixation,,,
7,,Fixation,,,
8,,Fixation,,,
9,,Fixation,,,
10,,Fixation,,,
11,,Fixation,,,
12,,Fixation,,,
13,,Fixation,,,
14,,Fixation,,,
15,,Fixation,,,
16,,Fixation,,,
17,16.0465,MVI_0930_new.avi,none,none,TRUE
18,17.047,MVI_0930_new.avi,0.47895,b,TRUE
19,18.0443,MVI_0937_new.avi,none,none,TRUE
20,19.0445,MVI_0917_new.avi,none,none,TRUE
21,20.0442,MVI_0919_new.avi,none,none,TRUE
22,21.0441,MVI_0935_new.avi,none,none,TRUE
23,22.0444,MVI_0936_new.avi,none,none,TRUE
24,23.0443,MVI_0915_new.avi,none,none,TRUE
25,24.0441,MVI_0934_new.avi,none,none,TRUE
26,25.0443,MVI_0931_new.avi,none,none,TRUE
27,26.0443,MVI_0932_new.avi,none,none,TRUE
28,27.0439,MVI_0932_new.avi,0.46063,b,TRUE
29,28.0444,MVI_0920_new.avi,none,none,TRUE
30,29.0443,MVI_0922_new.avi,none,none,TRUE
31,30.0439,MVI_0921_new.avi,none,none,TRUE
32,31.0444,MVI_0929_new.avi,none,none,TRUE
33,32.0515,Water.avi,none,none,TRUE
34,33.0728,StopWatch.avi,none,none,TRUE
35,34.0514,Globe.avi,none,none,TRUE
36,35.0516,Candle.avi,none,none,TRUE
37,36.0516,Tennis.avi,none,none,TRUE
38,37.0516,Tennis.avi,0.42726,b,TRUE
39,38.0515,Toilet.avi,none,none,TRUE
40,39.0515,Tire.avi,none,none,TRUE
41,40.0515,RecPlayer.avi,none,none,TRUE
42,41.0517,Opener.avi,none,none,TRUE
43,42.0515,Fan.avi,none,none,TRUE
44,43.0515,Coffee.avi,none,none,TRUE
45,44.0515,Flag.avi,none,none,TRUE
46,45.0516,Flag.avi,0.49394,b,TRUE
47,46.0516,Discs.avi,none,none,TRUE
48,47.0516,Leaves.avi,none,none,TRUE
49,48.0564,MVI_0936_new.avi,none,none,TRUE
50,49.0749,MVI_0937_new.avi,none,none,TRUE
51,50.0576,MVI_0935_new.avi,none,none,TRUE
52,51.0577,MVI_0930_new.avi,none,none,TRUE
53,52.0577,MVI_0931_new.avi,none,none,TRUE
54,53.0577,MVI_0931_new.avi,0.62184,b,TRUE
55,54.0578,MVI_0921_new.avi,none,none,TRUE
56,55.0577,MVI_0934_new.avi,none,none,TRUE
57,56.0577,MVI_0922_new.avi,none,none,TRUE
58,57.0577,MVI_0919_new.avi,none,none,TRUE
59,58.0575,MVI_0920_new.avi,none,none,TRUE
60,59.0577,MVI_0929_new.avi,none,none,TRUE
61,60.0574,MVI_0929_new.avi,0.49136,b,TRUE
62,61.0578,MVI_0915_new.avi,none,none,TRUE
63,62.0577,MVI_0917_new.avi,none,none,TRUE
64,63.0576,MVI_0932_new.avi,none,none,TRUE
65,64.0623,RecPlayer.avi,none,none,TRUE
66,65.0839,Fan.avi,none,none,TRUE
67,66.0637,Tennis.avi,none,none,TRUE
68,67.0638,Tennis.avi,0.41498,b,TRUE
69,68.0637,Discs.avi,none,none,TRUE
70,69.0637,Opener.avi,none,none,TRUE
71,70.0637,StopWatch.avi,none,none,TRUE
72,71.0637,StopWatch.avi,0.48204,b,TRUE
73,72.0637,Toilet.avi,none,none,TRUE
74,73.0637,Leaves.avi,none,none,TRUE
75,74.0637,Tire.avi,none,none,TRUE
76,75.0637,Flag.avi,none,none,TRUE
77,76.0632,Water.avi,none,none,TRUE
78,77.0637,Candle.avi,none,none,TRUE
